Time,var1,var2 
32.97,0.500629,7.008361
32.98,0.500102,7.003361
32.99,0.500024,6.998361
33.0,0.500397,6.993362
33.01,0.501219,6.988362
33.02,0.50249,6.983365
33.03,0.504208,6.978368
33.04,0.506373,6.973374
33.05,0.508982,6.968383
33.06,0.512033,6.963394
33.07,0.515523,6.95841
33.08,0.519449,6.953429
33.09,0.523808,6.948453
33.1,0.528595,6.943482
33.11,0.533806,6.938517
33.12,0.539437,6.933559
33.13,0.545482,6.928606
33.14,0.551936,6.923661
33.15,0.558794,6.918724
33.16,0.566049,6.913794
33.17,0.573694,6.908874
33.18,0.581722,6.903962
33.19,0.590128,6.89906
33.2,0.598902,6.894168
33.21,0.608037,6.889287
33.22,0.617525,6.884416
33.23,0.627357,6.879558
33.24,0.637524,6.874711
33.25,0.648017,6.869877
33.26,0.658828,6.865056
33.27,0.669945,6.860248
33.28,0.681359,6.855455
33.29,0.693061,6.850675
33.3,0.705038,6.845911
33.31,0.717281,6.841162
33.32,0.729778,6.836429
33.33,0.742518,6.831713
33.34,0.75549,6.827013
33.35,0.768683,6.82233
33.36,0.782083,6.817666
33.37,0.795679,6.813019
33.38,0.80946,6.808391
33.39,0.823411,6.803783
33.4,0.837522,6.799194
33.41,0.851779,6.794625
33.42,0.866169,6.790076
33.43,0.88068,6.785549
33.44,0.895298,6.781043
33.45,0.910011,6.776559
33.46,0.924804,6.772097
33.47,0.939665,6.767658
33.48,0.95458,6.763243
33.49,0.969536,6.758851
33.5,0.98452,6.754483
33.51,0.999518,6.750139
33.52,1.014516,6.745821
33.53,1.0295,6.741528
33.54,1.044459,6.737261
33.55,1.059377,6.73302
33.56,1.074242,6.728806
33.57,1.08904,6.724619
33.58,1.103758,6.720459
33.59,1.118383,6.716328
33.6,1.132901,6.712225
33.61,1.147299,6.70815
33.62,1.161565,6.704105
33.63,1.175686,6.70009
33.64,1.189648,6.696104
33.65,1.20344,6.692149
33.66,1.217048,6.688224
33.67,1.230462,6.684331
33.68,1.243667,6.680469
33.69,1.256654,6.67664
33.7,1.26941,6.672842
33.71,1.281923,6.669078
33.72,1.294182,6.665346
33.73,1.306177,6.661648
33.74,1.317896,6.657984
33.75,1.329329,6.654353
33.76,1.340466,6.650758
33.77,1.351297,6.647197
33.78,1.361811,6.643672
33.79,1.371999,6.640182
33.8,1.381853,6.636729
33.81,1.391363,6.633311
33.82,1.400521,6.62993
33.83,1.409319,6.626587
33.84,1.417748,6.62328
33.85,1.425801,6.620012
33.86,1.433471,6.616781
33.87,1.440751,6.613589
33.88,1.447635,6.610435
33.89,1.454115,6.60732
33.9,1.460187,6.604245
33.91,1.465845,6.601209
33.92,1.471083,6.598213
33.93,1.475897,6.595257
33.94,1.480284,6.592341
33.95,1.484238,6.589467
33.96,1.487756,6.586633
33.97,1.490835,6.583841
33.98,1.493473,6.58109
33.99,1.495666,6.578381
34.0,1.497413,6.575715
34.01,1.498713,6.573091
34.02,1.499564,6.570509
34.03,1.499965,6.567971
34.04,1.499917,6.565475
34.05,1.499418,6.563024
34.06,1.49847,6.560615
34.07,1.497074,6.558251
34.08,1.49523,6.555931
34.09,1.492941,6.553655
34.1,1.490207,6.551424
34.11,1.487033,6.549238
34.12,1.483421,6.547097
34.13,1.479373,6.545001
34.14,1.474894,6.542951
34.15,1.469988,6.540947
34.16,1.464658,6.538988
34.17,1.458911,6.537075
34.18,1.45275,6.535209
34.19,1.446182,6.533389
34.2,1.439213,6.531616
34.21,1.431848,6.52989
34.22,1.424095,6.52821
34.23,1.41596,6.526578
34.24,1.40745,6.524994
34.25,1.398574,6.523456
34.26,1.389339,6.521967
34.27,1.379754,6.520525
34.28,1.369827,6.519131
34.29,1.359568,6.517785
34.3,1.348985,6.516488
34.31,1.338087,6.515238
34.32,1.326886,6.514038
34.33,1.31539,6.512886
34.34,1.30361,6.511782
34.35,1.291557,6.510727
34.36,1.279242,6.509722
34.37,1.266676,6.508765
34.38,1.253869,6.507858
34.39,1.240834,6.506999
34.4,1.227583,6.50619
34.41,1.214126,6.505431
34.42,1.200477,6.50472
34.43,1.186647,6.50406
34.44,1.17265,6.503449
34.45,1.158497,6.502887
34.46,1.144201,6.502376
34.47,1.129776,6.501914
34.48,1.115233,6.501502
34.49,1.100588,6.501139
34.5,1.085851,6.500827
34.51,1.071038,6.500564
34.52,1.05616,6.500352
34.53,1.041232,6.500189
34.54,1.026267,6.500077
34.55,1.011278,6.500014
34.56,0.996279,6.500002
34.57,0.981283,6.500039
34.58,0.966304,6.500126
34.59,0.951356,6.500264
34.6,0.936451,6.500451
34.61,0.921604,6.500688
34.62,0.906827,6.500976
34.63,0.892134,6.501313
34.64,0.877537,6.5017
34.65,0.863052,6.502137
34.66,0.848689,6.502623
34.67,0.834463,6.50316
34.68,0.820385,6.503746
34.69,0.806469,6.504381
34.7,0.792728,6.505067
34.71,0.779173,6.505801
34.72,0.765816,6.506585
34.73,0.75267,6.507419
34.74,0.739747,6.508302
34.75,0.727059,6.509234
34.76,0.714615,6.510215
34.77,0.702429,6.511245
34.78,0.69051,6.512323
34.79,0.67887,6.513451
34.8,0.667519,6.514627
34.81,0.656467,6.515852
34.82,0.645725,6.517125
34.83,0.635301,6.518447
34.84,0.625205,6.519817
34.85,0.615447,6.521234
34.86,0.606034,6.5227
34.87,0.596976,6.524213
34.88,0.588281,6.525774
34.89,0.579957,6.527382
34.9,0.57201,6.529038
34.91,0.564449,6.53074
34.92,0.557279,6.53249
34.93,0.550508,6.534286
34.94,0.544142,6.536129
34.95,0.538186,6.538018
34.96,0.532645,6.539954
34.97,0.527525,6.541935
34.98,0.52283,6.543963
34.99,0.518565,6.546036
35.0,0.514732,6.548154
35.01,0.511337,6.550317
35.02,0.508381,6.552526
35.03,0.505868,6.554779
35.04,0.503799,6.557077
35.05,0.502177,6.559419
35.06,0.501003,6.561805
35.07,0.500278,6.564235
35.08,0.500003,6.566708
35.09,0.500177,6.569225
35.1,0.500802,6.571785
35.11,0.501876,6.574387
35.12,0.503398,6.577033
35.13,0.505367,6.57972
35.14,0.507781,6.58245
35.15,0.510638,6.585221
35.16,0.513935,6.588034
35.17,0.51767,6.590888
35.18,0.521839,6.593783
35.19,0.526438,6.596718
35.2,0.531463,6.599694
35.21,0.536911,6.60271
35.22,0.542774,6.605766
35.23,0.54905,6.608861
35.24,0.555731,6.611995
35.25,0.562812,6.615168
35.26,0.570286,6.618379
35.27,0.578147,6.621629
35.28,0.586388,6.624916
35.29,0.595001,6.628241
35.3,0.603978,6.631603
35.31,0.613312,6.635002
35.32,0.622993,6.638438
35.33,0.633015,6.641909
35.34,0.643366,6.645417
35.35,0.654038,6.64896
35.36,0.665022,6.652538
35.37,0.676307,6.65615
35.38,0.687883,6.659797
35.39,0.69974,6.663478
35.4,0.711868,6.667193
35.41,0.724255,6.670941
35.42,0.73689,6.674722
35.43,0.749761,6.678536
35.44,0.762858,6.682381
35.45,0.776168,6.686259
35.46,0.78968,6.690168
35.47,0.803381,6.694107
35.48,0.817259,6.698078
35.49,0.831302,6.702078
35.5,0.845496,6.706109
35.51,0.859829,6.710168
35.52,0.874288,6.714257
35.53,0.888861,6.718374
35.54,0.903534,6.72252
35.55,0.918293,6.726693
35.56,0.933126,6.730893
35.57,0.948019,6.735121
35.58,0.962959,6.739375
35.59,0.977932,6.743655
35.6,0.992925,6.74796
35.61,1.007925,6.752291
35.62,1.022917,6.756647
35.63,1.037889,6.761027
35.64,1.052826,6.765431
35.65,1.067716,6.769858
35.66,1.082545,6.774308
35.67,1.0973,6.778781
35.68,1.111967,6.783276
35.69,1.126534,6.787793
35.7,1.140986,6.79233
35.71,1.155312,6.796889
35.72,1.169498,6.801468
35.73,1.183532,6.806067
35.74,1.1974,6.810685
35.75,1.21109,6.815322
35.76,1.224591,6.819978
35.77,1.23789,6.824651
35.78,1.250974,6.829343
35.79,1.263833,6.834051
35.8,1.276454,6.838776
35.81,1.288826,6.843516
35.82,1.300939,6.848273
35.83,1.31278,6.853045
35.84,1.32434,6.857831
35.85,1.335609,6.862632
35.86,1.346575,6.867446
35.87,1.357229,6.872274
35.88,1.367562,6.877114
35.89,1.377564,6.881967
35.9,1.387226,6.886831
35.91,1.39654,6.891707
35.92,1.405497,6.896594
35.93,1.414089,6.901491
35.94,1.422309,6.906398
35.95,1.430148,6.911314
35.96,1.4376,6.916239
35.97,1.444659,6.921172
35.98,1.451317,6.926114
35.99,1.457569,6.931063
36.0,1.463409,6.936018
36.01,1.468833,6.94098
36.02,1.473834,6.945948
36.03,1.478409,6.950921
36.04,1.482553,6.9559
36.05,1.486263,6.960882
36.06,1.489536,6.965869
36.07,1.492368,6.970859
36.08,1.494757,6.975852
36.09,1.4967,6.980847
36.1,1.498197,6.985844
36.11,1.499245,6.990843
36.12,1.499844,6.995842
36.13,1.499994,7.000842
36.14,1.499693,7.005842
36.15,1.498942,7.010841
36.16,1.497743,7.01584
36.17,1.496096,7.020836
36.18,1.494002,7.025831
36.19,1.491463,7.030823
36.2,1.488482,7.035812
36.21,1.485062,7.040797
36.22,1.481205,7.045778
36.23,1.476915,7.050755
36.24,1.472196,7.055726
36.25,1.467052,7.060692
36.26,1.461488,7.065652
36.27,1.455508,7.070605
36.28,1.449119,7.075552
36.29,1.442325,7.08049
36.3,1.435133,7.085421
36.31,1.42755,7.090343
36.32,1.419582,7.095256
36.33,1.411236,7.10016
36.34,1.40252,7.105054
36.35,1.393442,7.109937
36.36,1.38401,7.114809
36.37,1.374232,7.119669
36.38,1.364117,7.124518
36.39,1.353675,7.129354
36.4,1.342915,7.134177
36.41,1.331846,7.138987
36.42,1.320478,7.143783
36.43,1.308822,7.148565
36.44,1.296888,7.153331
36.45,1.284686,7.158083
36.46,1.272229,7.162818
36.47,1.259527,7.167537
36.48,1.246591,7.17224
36.49,1.233433,7.176925
36.5,1.220065,7.181593
36.51,1.206499,7.186242
36.52,1.192747,7.190873
36.53,1.178822,7.195485
36.54,1.164735,7.200077
36.55,1.150501,7.204649
36.56,1.136131,7.209201
36.57,1.121638,7.213731
36.58,1.107037,7.218241
36.59,1.092338,7.222728
36.6,1.077557,7.227194
36.61,1.062706,7.231636
36.62,1.047798,7.236056
36.63,1.032848,7.240452
36.64,1.017868,7.244823
36.65,1.002871,7.249171
36.66,0.987873,7.253493
36.67,0.972885,7.25779
36.68,0.957921,7.262061
36.69,0.942996,7.266306
36.7,0.928121,7.270525
36.71,0.913312,7.274716
36.72,0.89858,7.27888
36.73,0.88394,7.283016
36.74,0.869404,7.287124
36.75,0.854986,7.291203
36.76,0.840698,7.295253
36.77,0.826553,7.299273
36.78,0.812565,7.303263
36.79,0.798745,7.307223
36.8,0.785106,7.311153
36.81,0.771661,7.315051
36.82,0.758421,7.318918
36.83,0.745399,7.322753
36.84,0.732606,7.326555
36.85,0.720053,7.330325
36.86,0.707753,7.334062
36.87,0.695715,7.337765
36.88,0.683951,7.341435
36.89,0.672472,7.345071
36.9,0.661287,7.348672
36.91,0.650407,7.352238
36.92,0.639842,7.355769
36.93,0.629601,7.359264
36.94,0.619693,7.362724
36.95,0.610128,7.366147
36.96,0.600913,7.369534
36.97,0.592058,7.372883
36.98,0.583569,7.376196
36.99,0.575456,7.37947
37.0,0.567724,7.382707
37.01,0.560382,7.385906
37.02,0.553435,7.389065
37.03,0.54689,7.392186
37.04,0.540753,7.395268
37.05,0.535029,7.39831
37.06,0.529723,7.401313
37.07,0.524841,7.404275
37.08,0.520386,7.407197
37.09,0.516363,7.410078
37.1,0.512775,7.412918
37.11,0.509626,7.415717
37.12,0.506918,7.418475
37.13,0.504654,7.42119
37.14,0.502835,7.423863
37.15,0.501464,7.426494
37.16,0.500541,7.429082
37.17,0.500068,7.431628
37.18,0.500045,7.43413
37.19,0.500472,7.436589
37.2,0.501349,7.439004
37.21,0.502674,7.441375
37.22,0.504446,7.443702
37.23,0.506665,7.445985
37.24,0.509328,7.448223
37.25,0.512432,7.450417
37.26,0.515975,7.452565
37.27,0.519953,7.454668
37.28,0.524364,7.456725
37.29,0.529203,7.458737
37.3,0.534465,7.460703
37.31,0.540146,7.462623
37.32,0.546241,7.464497
37.33,0.552745,7.466324
37.34,0.559651,7.468105
37.35,0.566953,7.469838
37.36,0.574645,7.471525
37.37,0.582719,7.473165
37.38,0.59117,7.474757
37.39,0.599988,7.476302
37.4,0.609166,7.477799
37.41,0.618696,7.479249
37.42,0.628569,7.48065
37.43,0.638776,7.482004
37.44,0.649309,7.483309
37.45,0.660157,7.484566
37.46,0.67131,7.485774
37.47,0.68276,7.486934
37.48,0.694495,7.488045
37.49,0.706505,7.489108
37.5,0.718779,7.490121
37.51,0.731307,7.491086
37.52,0.744076,7.492001
37.53,0.757075,7.492867
37.54,0.770293,7.493684
37.55,0.783718,7.494452
37.56,0.797337,7.49517
37.57,0.811139,7.495838
37.58,0.82511,7.496457
37.59,0.839239,7.497027
37.6,0.853513,7.497546
37.61,0.867919,7.498016
37.62,0.882443,7.498436
37.63,0.897073,7.498806
37.64,0.911796,7.499127
37.65,0.926598,7.499397
37.66,0.941467,7.499618
37.67,0.956388,7.499788
37.68,0.971348,7.499909
37.69,0.986334,7.499979
37.7,1.001332,7.5
37.71,1.016329,7.49997
37.72,1.031312,7.499891
37.73,1.046266,7.499761
37.74,1.061179,7.499582
37.75,1.076036,7.499353
37.76,1.090825,7.499073
37.77,1.105533,7.498744
37.78,1.120145,7.498365
37.79,1.134649,7.497936
37.8,1.149032,7.497458
37.81,1.163281,7.496929
37.82,1.177383,7.496351
37.83,1.191326,7.495723
37.84,1.205096,7.495046
37.85,1.218682,7.494319
37.86,1.23207,7.493543
37.87,1.24525,7.492717
37.88,1.25821,7.491842
37.89,1.270937,7.490918
37.9,1.28342,7.489945
37.91,1.295648,7.488923
37.92,1.30761,7.487852
37.93,1.319295,7.486732
37.94,1.330693,7.485563
37.95,1.341793,7.484346
37.96,1.352586,7.483081
37.97,1.363061,7.481767
37.98,1.373209,7.480405
37.99,1.383022,7.478995
38.0,1.39249,7.477537
38.01,1.401605,7.476031
38.02,1.410358,7.474478
38.03,1.418742,7.472877
38.04,1.42675,7.471229
38.05,1.434373,7.469534
38.06,1.441605,7.467792
38.07,1.44844,7.466003
38.08,1.454871,7.464167
38.09,1.460893,7.462286
38.1,1.466501,7.460357
38.11,1.471688,7.458383
38.12,1.476451,7.456363
38.13,1.480785,7.454298
38.14,1.484686,7.452187
38.15,1.488152,7.45003
38.16,1.491178,7.447829
38.17,1.493762,7.445583
38.18,1.495901,7.443292
38.19,1.497594,7.440957
38.2,1.49884,7.438578
38.21,1.499637,7.436155
38.22,1.499983,7.433689
38.23,1.49988,7.431179
38.24,1.499328,7.428626
38.25,1.498325,7.42603
38.26,1.496875,7.423392
38.27,1.494977,7.420711
38.28,1.492633,7.417988
38.29,1.489847,7.415223
38.3,1.486619,7.412417
38.31,1.482954,7.409569
38.32,1.478854,7.406681
38.33,1.474323,7.403752
38.34,1.469365,7.400783
38.35,1.463985,7.397773
38.36,1.458187,7.394724
38.37,1.451977,7.391635
38.38,1.44536,7.388507
38.39,1.438343,7.38534
38.4,1.430931,7.382135
38.41,1.423131,7.378891
38.42,1.41495,7.37561
38.43,1.406396,7.372291
38.44,1.397476,7.368935
38.45,1.388198,7.365542
38.46,1.378571,7.362112
38.47,1.368604,7.358646
38.48,1.358304,7.355144
38.49,1.347683,7.351607
38.5,1.336748,7.348035
38.51,1.32551,7.344427
38.52,1.31398,7.340786
38.53,1.302166,7.33711
38.54,1.290081,7.333401
38.55,1.277735,7.329658
38.56,1.265139,7.325882
38.57,1.252304,7.322074
38.58,1.239242,7.318233
38.59,1.225965,7.314361
38.6,1.212485,7.310457
38.61,1.198813,7.306522
38.62,1.184962,7.302557
38.63,1.170945,7.298561
38.64,1.156774,7.294535
38.65,1.142462,7.29048
38.66,1.128022,7.286396
38.67,1.113467,7.282283
38.68,1.098809,7.278142
38.69,1.084063,7.273974
38.7,1.069241,7.269777
38.71,1.054356,7.265554
38.72,1.039423,7.261304
38.73,1.024454,7.257029
38.74,1.009464,7.252727
38.75,0.994464,7.2484
38.76,0.97947,7.244049
38.77,0.964494,7.239672
38.78,0.94955,7.235272
38.79,0.934652,7.230849
38.8,0.919812,7.226402
38.81,0.905044,7.221933
38.82,0.890362,7.217441
38.83,0.875779,7.212928
38.84,0.861307,7.208394
38.85,0.84696,7.203838
38.86,0.832751,7.199263
38.87,0.818693,7.194667
38.88,0.804797,7.190052
38.89,0.791078,7.185418
38.9,0.777546,7.180765
38.91,0.764214,7.176094
38.92,0.751095,7.171406
38.93,0.7382,7.1667
38.94,0.72554,7.161978
38.95,0.713127,7.15724
38.96,0.700973,7.152486
38.97,0.689087,7.147716
38.98,0.677481,7.142932
38.99,0.666166,7.138134
39.0,0.655151,7.133321
39.01,0.644446,7.128496
39.02,0.634062,7.123657
39.03,0.624006,7.118807
39.04,0.614289,7.113944
39.05,0.604919,7.10907
39.06,0.595905,7.104185
39.07,0.587254,7.09929
39.08,0.578975,7.094384
39.09,0.571075,7.08947
39.1,0.563561,7.084546
39.11,0.556439,7.079614
39.12,0.549717,7.074674
39.13,0.543399,7.069726
39.14,0.537493,7.064772
39.15,0.532003,7.059811
39.16,0.526934,7.054844
39.17,0.522291,7.049871
39.18,0.518078,7.044894
39.19,0.514298,7.039912
39.2,0.510956,7.034926
39.21,0.508054,7.029936
39.22,0.505594,7.024944
39.23,0.503579,7.019949
39.24,0.502011,7.014952
39.25,0.500891,7.009953
39.26,0.500221,7.004954
39.27,0.5,6.999954
39.28,0.500229,6.994954
39.29,0.500908,6.989955
39.3,0.502036,6.984956
39.31,0.503612,6.979959
39.32,0.505635,6.974965
39.33,0.508103,6.969972
39.34,0.511013,6.964983
39.35,0.514364,6.959997
39.36,0.518151,6.955015
39.37,0.522372,6.950038
39.38,0.527023,6.945065
39.39,0.5321,6.940098
39.4,0.537598,6.935137
39.41,0.543512,6.930183
39.42,0.549836,6.925236
39.43,0.556566,6.920296
39.44,0.563695,6.915364
39.45,0.571216,6.91044
39.46,0.579124,6.905525
39.47,0.58741,6.90062
39.48,0.596067,6.895725
39.49,0.605088,6.89084
39.5,0.614465,6.885967
39.51,0.624188,6.881104
39.52,0.634249,6.876254
39.53,0.64464,6.871415
39.54,0.655351,6.86659
39.55,0.666371,6.861778
39.56,0.677692,6.85698
39.57,0.689303,6.852196
39.58,0.701193,6.847427
39.59,0.713353,6.842673
39.6,0.72577,6.837935
39.61,0.738434,6.833213
39.62,0.751334,6.828508
39.63,0.764457,6.82382
39.64,0.777793,6.819149
39.65,0.791328,6.814497
39.66,0.805051,6.809863
39.67,0.81895,6.805249
39.68,0.833011,6.800653
39.69,0.847223,6.796078
39.7,0.861572,6.791523
39.71,0.876046,6.786989
39.72,0.890631,6.782476
39.73,0.905315,6.777985
39.74,0.920084,6.773516
39.75,0.934925,6.76907
39.76,0.949824,6.764647
39.77,0.964769,6.760247
39.78,0.979745,6.755871
39.79,0.99474,6.75152
39.8,1.009739,6.747194
39.81,1.024729,6.742893
39.82,1.039698,6.738617
39.83,1.05463,6.734368
39.84,1.069514,6.730145
39.85,1.084334,6.72595
39.86,1.099079,6.721781
39.87,1.113735,6.717641
39.88,1.128289,6.713529
39.89,1.142727,6.709445
39.9,1.157036,6.705391
39.91,1.171204,6.701365
39.92,1.185218,6.69737
39.93,1.199066,6.693405
39.94,1.212734,6.689471
39.95,1.226211,6.685568
39.96,1.239484,6.681696
39.97,1.252542,6.677856
39.98,1.265372,6.674048
39.99,1.277964,6.670273
40.0,1.290306,6.666531
40.01,1.302386,6.662822
40.02,1.314194,6.659147
40.03,1.325719,6.655506
40.04,1.336952,6.651899
40.05,1.347881,6.648328
40.06,1.358497,6.644791
40.07,1.36879,6.64129
40.08,1.378751,6.637825
40.09,1.388372,6.634396
40.1,1.397643,6.631003
40.11,1.406556,6.627648
40.12,1.415104,6.624329
40.13,1.423277,6.621049
40.14,1.43107,6.617806
40.15,1.438475,6.614601
40.16,1.445485,6.611435
40.17,1.452095,6.608308
40.18,1.458297,6.60522
40.19,1.464088,6.602171
40.2,1.46946,6.599163
40.21,1.47441,6.596194
40.22,1.478933,6.593266
40.23,1.483025,6.590378
40.24,1.486683,6.587531
40.25,1.489902,6.584726
40.26,1.492681,6.581962
40.27,1.495016,6.57924
40.28,1.496905,6.57656
40.29,1.498348,6.573922
40.3,1.499342,6.571327
40.31,1.499886,6.568775
40.32,1.499981,6.566266
40.33,1.499626,6.5638
40.34,1.498821,6.561378
40.35,1.497567,6.558999
40.36,1.495866,6.556665
40.37,1.493718,6.554375
40.38,1.491126,6.55213
40.39,1.488092,6.54993
40.4,1.484619,6.547774
40.41,1.480709,6.545664
40.42,1.476367,6.543599
40.43,1.471597,6.54158
40.44,1.466401,6.539607
40.45,1.460787,6.53768
40.46,1.454757,6.535798
40.47,1.448318,6.533964
40.48,1.441476,6.532176
40.49,1.434236,6.530435
40.5,1.426606,6.52874
